Date,Gold,当日涨跌幅,过去5个交易日的方差（不包含当天）,未来5个交易日的方差（包含当天）,过去15个交易日的方差（不包含当天）,未来15个交易日的方差（包含当天）,过去60个交易日的方差（不包含当天）,未来60个交易日的方差（包含当天）,过去120个交易日的方差（不包含当天）,未来120个交易日的方差（包含当天）,closed
2019-03-10,,,,,,,,,,,True
2019-03-11,1292.75,0.0157009632980056,0.000203405583854949,0.0001510036847421,0.000998798882966903,0.00134454056845528,0.00174493195466457,0.000954953131077574,0.0023113739579429,0.000763807284939201,False
2019-03-12,1297.05,-0.00998430273378138,0.000294186383754741,0.000222146078559031,0.000972384937564486,0.00160795518090024,0.00143916771381844,0.000952478630602543,0.00224407957403358,0.00076411208938502,False
2019-03-13,1306.95,0.000179408142692411,0.000296730872700662,0.000245605679736715,0.00096883705236907,0.00160664837362191,0.0014409936131779,0.000952409932533904,0.00224350004602991,0.00076878093916452,False
2019-03-14,1295.55,0.020093717780016,8.7719054044464e-05,0.000186513018895973,0.000973407437816075,0.00156143731061021,0.00144099979537348,0.000972213989418052,0.00216627341612801,0.000768430194324932,False
2019-03-15,1303.5,0.0145982559943713,0.000160923943961283,0.000152816827491185,0.000928416518594075,0.00151993862717575,0.0014440792065548,0.00100259047573829,0.00216489947290895,0.000766885324656351,False
2019-03-16,,,,,,,,,,,True
2019-03-17,,,,,,,,,,,True
2019-03-18,1305.6,-0.00104728756016678,0.00015840686766352,0.000166680224547257,0.000922909976334246,0.00151771883430042,0.00140165206434408,0.00100289548897063,0.00216466403232089,0.00076699044959154,False
2019-03-19,1307.7,-0.0179211939286173,0.0001510036847421,7.47643055244803e-05,0.000922381911661917,0.00171626411635993,0.0014017197084884,0.00101088371409817,0.00214544800967645,0.000764878957306911,False
2019-03-20,1303.7,0.0153926135587677,0.000222146078559031,0.00245321314461594,0.000824296519455744,0.00168164280176256,0.00129296704490172,0.00101351065580879,0.00185366511762903,0.000764127539748334,False
2019-03-21,1309.6,0.000486868865600043,0.000245605679736715,0.00265147994958163,0.000856147953227561,0.00169167363645294,0.00127472261500426,0.00103088330800683,0.00185267977293242,0.000764186728354038,False
2019-03-22,1311.3,0.00746009439026275,0.000186513018895973,0.00256868608631595,0.000855325044225319,0.00187845944322199,0.00127477795185818,0.00102977472087655,0.0016142883988867,0.000765245572198393,False
2019-03-23,,,,,,,,,,,True
2019-03-24,,,,,,,,,,,True
2019-03-25,1319.55,-0.00731062375518188,0.000152816827491185,0.0031869256539365,0.000180533501787361,0.00189848702056372,0.00122352800142857,0.00102914879662921,0.00161231452649378,0.000764965311506475,False
2019-03-26,1316.3,-0.000605412095846108,0.000166680224547257,0.00467618488297388,0.000185270747490906,0.00191002461654463,0.00118643629376518,0.00105377591740594,0.0016123180343111,0.000764965935378459,False
2019-03-27,1309.7,-0.110123729505721,7.47643055244803e-05,0.00240726068477721,0.000185298545606617,0.00119895392068568,0.00118488637787694,0.000889236512616429,0.00171283873809711,0.000664142251048564,False
2019-03-28,1295.15,0.014577486767628,0.00245321314461594,0.00233623375960579,0.000958398738295269,0.00117299765576404,0.00138930489062,0.000885314594612011,0.00171471405147899,0.000662376431435786,False
2019-03-29,1295.4,0.000528190357970977,0.00265147994958163,0.0023083784212088,0.000980743337301424,0.0011806950802014,0.00109017207872655,0.000911252922480773,0.00170590064796406,0.000662379070801595,False
2019-03-30,,,,,,,,,,,True
2019-03-31,,,,,,,,,,,True
2019-04-01,1293.5,-0.0819282747833723,0.00256868608631595,0.000771421416272406,0.00098199646939021,0.000757156695232092,0.00108708978922223,0.000812798276165556,0.00172339235969246,0.000633294819696957,False
2019-04-02,1290.3,0.0524586875564071,0.0031869256539365,0.00060703309917438,0.00134454056845528,0.000579329739357991,0.00119007417441644,0.000766698082183457,0.00168376731517572,0.000610213398329567,False
2019-04-03,1290.45,-0.00144475909989874,0.00467618488297388,0.000611802177873765,0.00160795518090024,0.000826343900542045,0.00121405246068689,0.00077022280278825,0.00168142143654996,0.000610232729389729,False
2019-04-04,1283.15,-0.0192821195315643,0.00240726068477721,0.000462999952872377,0.00160664837362191,0.000857341280782346,0.00121339262274055,0.00076961022218599,0.0016406103488324,0.000607739348731081,False
2019-04-05,1288.45,-0.0069153555762762,0.00233623375960579,0.00151469011444928,0.00156143731061021,0.000869441073961191,0.00116931299439618,0.000768964374096603,0.00159501640089322,0.00061222193557037,False
2019-04-06,,,,,,,,,,,True
2019-04-07,,,,,,,,,,,True
2019-04-08,1300.0,-0.00288064373979485,0.0023083784212088,0.00165507417025728,0.00151993862717575,0.000907457313553687,0.00114624741203217,0.000769202602501361,0.00158930161303366,0.000616319071683962,False
2019-04-09,1303.0,0.0451783256978586,0.000771421416272406,0.000887192574560346,0.00151771883430042,0.0007677377748377,0.00114587789605682,0.000740985279184835,0.00160895223675409,0.000599408958514372,False
2019-04-10,1305.45,-0.00330735742912278,0.00060703309917438,0.000975353739862582,0.00171626411635993,0.000767755144141132,0.00105964098788315,0.000741211537423383,0.00160207255650889,0.000599472959254799,False
2019-04-11,1298.8,0.0068672526103412,0.000611802177873765,0.000919219802260891,0.00168164280176256,0.000765673345219688,0.00105962633303999,0.000743302929557962,0.0016022683029807,0.000599754832878231,False
2019-04-12,1294.3,-0.0633438005392828,0.000462999952872377,0.000270108748464149,0.00169167363645294,0.000475484945992622,0.00105612199790278,0.000678071868115971,0.00152398357862587,0.000565885568725419,False
2019-04-13,,,,,,,,,,,True
2019-04-14,,,,,,,,,,,True
2019-04-15,1285.65,-0.0301563819253131,0.00151469011444928,0.000111082794895807,0.00187845944322199,0.000415470981560271,0.00111414275347474,0.000673258146575967,0.00152420772897166,0.000558214539214742,False
2019-04-16,1276.35,0.00469814699682639,0.00165507417025728,0.000282166882094832,0.00189848702056372,0.000423345917084317,0.001027245688135,0.000693460333913317,0.00152460336068394,0.000558282421586083,False
2019-04-17,1275.85,0.00664253556460948,0.000887192574560346,0.00106963161776459,0.00191002461654463,0.00051757753582637,0.00102426203172256,0.000706917905177539,0.0015095058141652,0.000558136090523787,False
2019-04-18,1275.7,0.00115069796532934,0.000975353739862582,0.00118122271912491,0.00119895392068568,0.000555709498638831,0.00100658921946576,0.000717881926509186,0.00146794760244726,0.000558237044655717,False
2019-04-19,,,,,,,,,,,True
2019-04-20,,,,,,,,,,,True
2019-04-21,,,,,,,,,,,True
2019-04-22,,,,,,,,,,,True
2019-04-23,1269.5,-0.0194794804935842,0.000919219802260891,0.000988578359872279,0.00117299765576404,0.000520621438201603,0.00100001641064041,0.00071020307265605,0.00147007178232143,0.000554913404599847,False
2019-04-24,1271.65,0.00171155759939384,0.000270108748464149,0.000974112988581134,0.0011806950802014,0.000574297031641988,0.00100302829081779,0.000710591767425381,0.00146969732390192,0.00055499467711711,False
2019-04-25,1280.8,-0.0326124821014761,0.000111082794895807,0.000444182411864167,0.000757156695232092,0.000485474405866431,0.000958904236491397,0.000715708605765132,0.00144028810012975,0.000545598514812262,False
2019-04-26,1284.2,0.0532396917935874,0.000282166882094832,0.00018007073397626,0.000579329739357991,0.000299061508647684,0.000970207511469651,0.000673812094581541,0.00146793534531242,0.00052252462706386,False
2019-04-27,,,,,,,,,,,True
2019-04-28,,,,,,,,,,,True
2019-04-29,1279.5,0.0243399247663612,0.00106963161776459,0.000184718434779704,0.000826343900542045,0.000383097306733498,0.0010303801608171,0.000674135777642914,0.00146109859808871,0.000518918543824395,False
2019-04-30,1282.3,0.0143244739495536,0.00118122271912491,0.000162517901101404,0.000857341280782346,0.000564132350235544,0.00104554576132806,0.0006719225914785,0.00146247680615294,0.000518370078139807,False
2019-05-01,1283.8,0.0248019049685492,0.000988578359872279,0.000155861480159034,0.000869441073961191,0.000795820973943777,0.00100806852062365,0.00066292509085912,0.00146829922396737,0.000513190073939444,False
2019-05-02,1270.95,-0.00500281191710778,0.000974112988581134,0.00015313816276766,0.000907457313553687,0.00078508540502357,0.00101876214958496,0.000678530133845282,0.00143618426252646,0.000513351961740376,False
2019-05-03,1278.55,0.00152996474816991,0.000444182411864167,0.000415160368167479,0.0007677377748377,0.000783028599551812,0.00101668713374645,0.000678527885441384,0.0014092091274733,0.000513766921272411,False
2019-05-04,,,,,,,,,,,True
2019-05-05,,,,,,,,,,,True
2019-05-06,,,,,,,,,,,True
2019-05-07,1281.2,-0.00724881669089258,0.00018007073397626,0.000480678041915189,0.000767755144141132,0.000796562266508226,0.00101528392212116,0.000677118091305059,0.00140702084948318,0.000513325433648791,False
2019-05-08,1285.2,0.00591436318455772,0.000184718434779704,0.000470908566814314,0.000765673345219688,0.000800355305860446,0.00101471933780426,0.000685602425607075,0.00135188472183196,0.000513033812763333,False
2019-05-09,1286.1,0.024153881809004,0.000162517901101404,0.000220094797813196,0.000475484945992622,0.00082202220875151,0.000994524610551734,0.00083295717452285,0.00134660142448988,0.00050852781490222,False
2019-05-10,1287.1,-0.00437090521753926,0.000155861480159034,0.00024430007272077,0.000415470981560271,0.000811234919170566,0.00100503504542597,0.00083466076857262,0.00134645258727108,0.000508377042451259,False
2019-05-11,,,,,,,,,,,True
2019-05-12,,,,,,,,,,,True
2019-05-13,1295.6,-0.0317143165418408,0.00015313816276766,0.000181228778506881,0.000423345917084317,0.000896978737341483,0.00100481737955381,0.00082495221398446,0.00133453261401299,0.000501923967326117,False
2019-05-14,1298.4,-0.0204934116808379,0.000415160368167479,0.000584627041847773,0.00051757753582637,0.000840729654862964,0.000892144882793201,0.00082046222559902,0.0013373209030091,0.000498866459528606,False
2019-05-15,1299.1,0.0040481725208301,0.000480678041915189,0.00108400259239986,0.000555709498638831,0.000983360288184657,0.000896099066730802,0.000821097917083023,0.00133762093665716,0.000499129787696665,False
2019-05-16,1291.7,-0.0248036912908899,0.000470908566814314,0.00094008418936074,0.000520621438201603,0.000873707696270058,0.000897208533868764,0.000811707516090337,0.00128146393585998,0.000494274805584548,False
2019-05-17,1280.8,-0.000537685422399354,0.000220094797813196,0.000784481654473807,0.000574297031641988,0.000865006298108419,0.000891926711027888,0.000811987122277196,0.00127723182899737,0.000494380848521642,False
2019-05-18,,,,,,,,,,,True
2019-05-19,,,,,,,,,,,True
2019-05-20,1276.85,0.00125620894087488,0.00024430007272077,0.000735535151484107,0.000485474405866431,0.000863722455349857,0.000890032322415673,0.000813032703050863,0.00127188267761694,0.000494530810369329,False
2019-05-21,1271.15,0.0424960205414125,0.000181228778506881,0.00114755917823228,0.000299061508647684,0.00101640584261972,0.000890624401954141,0.000795349877045117,0.00128654094736857,0.000479834664798674,False
2019-05-22,1273.8,0.0545745579462379,0.000584627041847773,0.000864353344391186,0.000383097306733498,0.0010842564323444,0.000901065488472187,0.000744891239041685,0.00130476152593257,0.000462319209522931,False
2019-05-23,1283.65,0.0657518238563141,0.00108400259239986,0.000264865693807922,0.000564132350235544,0.000820345154867923,0.000950610306208433,0.000669304702751053,0.00133725132515297,0.000462012733842999,False
2019-05-24,1282.5,0.0102138142924654,0.00094008418936074,0.000273631808822356,0.000795820973943777,0.000878075558175474,0.00102834203770805,0.00067165215551645,0.00132445214581596,0.000466439467371586,False
2019-05-25,,,,,,,,,,,True
2019-05-26,,,,,,,,,,,True
2019-05-27,,,,,,,,,,,True
2019-05-28,1278.3,0.00427820640693174,0.000784481654473807,0.000983667986031575,0.00078508540502357,0.000903461045180159,0.00101089588005267,0.000674253205275324,0.00131808844395981,0.000466275621323057,False
2019-05-29,1281.65,-0.0125275223830766,0.000735535151484107,0.000906463582517578,0.000783028599551812,0.000962872153127962,0.00100877836735829,0.000673997951471722,0.00131907313586136,0.000465548044269789,False
2019-05-30,1280.95,0.0158553954402119,0.00114755917823228,0.00148622190332,0.000796562266508226,0.000936940599867822,0.00101064620570541,0.00067190589213606,0.00132101338062986,0.000480447616203423,False
2019-05-31,1295.55,0.032020633564549,0.000864353344391186,0.00147280345681724,0.000800355305860446,0.000841970977009826,0.000847960363989082,0.000681041668276258,0.00132967332025794,0.000582961253418712,False
2019-06-01,,,,,,,,,,,True
2019-06-02,,,,,,,,,,,True
2019-06-03,1317.1,0.00327909139492767,0.000264865693807922,0.00147446471100912,0.00082202220875151,0.000907152766371375,0.000864840175142442,0.000684322228996578,0.00132695941389706,0.00059251812418,False
2019-06-04,1324.25,0.0694825731357987,0.000273631808822356,0.00047913252928415,0.000811234919170566,0.000513404653145938,0.000864943371504612,0.000596796286986878,0.0013266594127752,0.000549059156042155,False
2019-06-05,1335.05,-0.00773719020283816,0.000983667986031575,0.000755538330844332,0.000896978737341483,0.000527075744017065,0.00092527613481448,0.000597379402051628,0.00132650534243065,0.000568178930358288,False
2019-06-06,1335.5,-0.0302313871970082,0.000906463582517578,0.000952277322461999,0.000840729654862964,0.000554072092647951,0.000926990053433449,0.000585311639722619,0.00133455330385699,0.000564667301727327,False
2019-06-07,1340.65,0.0305349456725035,0.00148622190332,0.000575521543654942,0.000983360288184657,0.000537673830625718,0.000944281164269525,0.000569421159891119,0.00118700132271486,0.000667498786286693,False
2019-06-08,,,,,,,,,,,True
2019-06-09,,,,,,,,,,,True
2019-06-10,1328.6,0.00294417734633585,0.00147280345681724,0.000501545041400356,0.000873707696270058,0.000545977441061586,0.000954953131077574,0.0005719764238528,0.00118673754965382,0.000675054445371103,False
2019-06-11,1324.3,0.00177525304102102,0.00147446471100912,0.000355163016700404,0.000865006298108419,0.000520423583229058,0.000952478630602543,0.000583319350701711,0.00118671368075537,0.000680461510576169,False
2019-06-12,1332.35,-0.0369921537883275,0.00047913252928415,0.000332238402991635,0.000863722455349857,0.000570108339126237,0.000952409932533904,0.00056880101428178,0.00119806810966126,0.000736253692328284,False
2019-06-13,1335.9,-0.043695890966214,0.000755538330844332,0.000258015413748861,0.00101640584261972,0.000508823211543647,0.000972213989418052,0.00054132657501833,0.00119220993928998,0.000739629201842333,False
2019-06-14,1351.25,0.00486480907113528,0.000952277322461999,0.00021915018931603,0.0010842564323444,0.000492561945424997,0.00100259047573829,0.000540900721286164,0.00119233387359394,0.000739434330151734,False
2019-06-15,,,,,,,,,,,True
2019-06-16,,,,,,,,,,,True
2019-06-17,1341.3,-0.0280243480946935,0.000575521543654942,0.000309596211660559,0.000820345154867923,0.000535782824092667,0.00100289548897063,0.000529826492150785,0.00114318773073098,0.000744144669294206,False
2019-06-18,1341.35,-0.0198431288835386,0.000501545041400356,0.000480037141029073,0.000878075558175474,0.000527345897009794,0.00101088371409817,0.000526829319476555,0.00113728229253048,0.000744467750763448,False
2019-06-19,1344.05,-0.032629235500044,0.000355163016700404,0.000559537726296488,0.000903461045180159,0.000505096860853304,0.00101351065580879,0.00051042684570576,0.00114678925805445,0.000737679459206449,False
2019-06-20,1379.5,-0.00330907238050682,0.000332238402991635,0.000561994439395965,0.000962872153127962,0.000509275872312471,0.00103088330800683,0.000513647560963903,0.00111967702376722,0.000750513164162047,False
2019-06-21,1397.15,0.000777633720244888,0.000258015413748861,0.00106689947082552,0.000936940599867822,0.00057976164652028,0.00102977472087655,0.000513733920098577,0.00110183161512641,0.000754201422539192,False
2019-06-22,,,,,,,,,,,True
2019-06-23,,,,,,,,,,,True
2019-06-24,1405.7,-0.0393626665014039,0.00021915018931603,0.00103433047152211,0.000841970977009826,0.00055254737054472,0.00102914879662921,0.000488060451904416,0.00111409779366391,0.000749193520332794,False
2019-06-25,1431.4,-0.0478485404637828,0.000309596211660559,0.000642775678982056,0.000907152766371375,0.00046173660670375,0.00105377591740594,0.000449421285326616,0.00112987769585377,0.00079560535549944,False
2019-06-26,1403.95,-4.34333095322838e-05,0.000480037141029073,0.000743374940369455,0.000513404653145938,0.000503180509064833,0.000889236512616429,0.000449411050465731,0.000979640126042748,0.000796950337180902,False
2019-06-27,1402.5,-0.0402618434638335,0.000559537726296488,0.000285837247316045,0.000527075744017065,0.000357437998592359,0.000885314594612011,0.000420354339183525,0.000990814193829194,0.000787067262540581,False
2019-06-28,1409.0,0.0280457385290016,0.000561994439395965,0.000150215920941035,0.000554072092647951,0.000325488421265714,0.000911252922480773,0.000464473957120537,0.000996646510160861,0.000783369366421326,False
2019-06-29,,,,,,,,,,,True
2019-06-30,,,,,,,,,,,True
2019-07-01,1390.1,0.00569443562521702,0.00106689947082552,0.000228026803471669,0.000537673830625718,0.000419323479230635,0.000812798276165556,0.000463990425532472,0.000983986567331402,0.000786990981310842,False
2019-07-02,1391.05,-0.0149580830209844,0.00103433047152211,0.000159308682782421,0.000545977441061586,0.000383827268353206,0.000766698082183457,0.000460229062244408,0.000985207820247675,0.00078610929890474,False
2019-07-03,1413.5,0.017681481830992,0.000642775678982056,0.000133201598632673,0.000520423583229058,0.000431084317306722,0.00077022280278825,0.000456166900426358,0.000963044198979495,0.000782068905492101,False
2019-07-04,1414.9,-0.00315082664774807,0.000743374940369455,0.000188578436606732,0.000570108339126237,0.000424782993677859,0.00076961022218599,0.000465747877962327,0.000952415131624365,0.000791056622546973,False
2019-07-05,1388.65,-0.00471085884288542,0.000285837247316045,0.000286301004374481,0.000508823211543647,0.000415266183962833,0.000768964374096603,0.000473423596121722,0.000952418341150069,0.000791344203794457,False
2019-07-06,,,,,,,,,,,True
2019-07-07,,,,,,,,,,,True
2019-07-08,1400.1,0.019638166092432,0.000150215920941035,0.000550572132549367,0.000492561945424997,0.000449510009936507,0.000769202602501361,0.000467441976930906,0.000896027363487375,0.000787832246660736,False
2019-07-09,1391.55,-0.00507362379809462,0.000228026803471669,0.000745647918412712,0.000535782824092667,0.000439675884568651,0.000740985279184835,0.000467298758199763,0.000896024062941734,0.00080271518626335,False
2019-07-10,1408.3,0.0128850485557807,0.000159308682782421,0.000842485096911343,0.000527345897009794,0.0004422690771101,0.000741211537423383,0.000466176931049399,0.000895727947746955,0.000823808040289128,False
2019-07-11,1413.75,-0.0131554449340021,0.000133201598632673,0.000729267795809603,0.000505096860853304,0.000469535809436968,0.000743302929557962,0.000463289231187102,0.000896666360174956,0.000870329441712933,False
2019-07-12,1407.6,0.027179553607899,0.000188578436606732,0.000660699431728313,0.000509275872312471,0.00112495129804122,0.000678071868115971,0.000451705977843506,0.000860401421516035,0.000883024422286542,False
2019-07-13,,,,,,,,,,,True
2019-07-14,,,,,,,,,,,True
2019-07-15,1412.4,-0.0335591599008371,0.000286301004374481,0.000358211816762749,0.00057976164652028,0.00104894126055595,0.000673258146575967,0.000432542054655319,0.000866768369931009,0.000889980062750316,False
2019-07-16,1409.85,0.0297542892752776,0.000550572132549367,0.000333665938490828,0.00055254737054472,0.00101903847783232,0.000693460333913317,0.000418127537871595,0.000863100125576001,0.000902349685926159,False
2019-07-17,1410.35,0.0268632387330987,0.000745647918412712,0.000524913112229378,0.00046173660670375,0.000963768294013362,0.000706917905177539,0.000406082025670822,0.000865140073145469,0.000903929898874064,False
2019-07-18,1417.45,0.00280392401680171,0.000842485096911343,0.000520718047498529,0.000503180509064833,0.000960778812057974,0.000717881926509186,0.000406014627700966,0.000864904330435215,0.000903705934001768,False
2019-07-19,1439.7,-0.00282028562227404,0.000729267795809603,0.000492715300013202,0.000357437998592359,0.000972911792451714,0.00071020307265605,0.000405988045784082,0.000845909810211443,0.00091803684971951,False
2019-07-20,,,,,,,,,,,True
2019-07-21,,,,,,,,,,,True
2019-07-22,1427.75,0.0417863855315293,0.000660699431728313,0.000359415863304646,0.000325488421265714,0.000814282737631227,0.000710591767425381,0.000375290318562554,0.000861801934358328,0.000900572179439989,False
2019-07-23,1425.55,0.0111642219187318,0.000358211816762749,0.000358061057876885,0.000419323479230635,0.000807738149892969,0.000715708605765132,0.000372684240268674,0.000863221496216831,0.000899423766881397,False
2019-07-24,1426.95,-0.0205599877934895,0.000333665938490828,0.000174638885646576,0.000383827268353206,0.000868416019730968,0.000673812094581541,0.000368165023703585,0.000866160279196299,0.000901535602813134,False
2019-07-25,1416.1,0.00710890714786705,0.000524913112229378,0.000365029409168446,0.000431084317306722,0.00086311038923303,0.000674135777642914,0.000368691559324338,0.000847985683810433,0.000920974187714682,False
2019-07-26,1420.4,0.0052755843696814,0.000520718047498529,0.00232828637477907,0.000424782993677859,0.000858255375074459,0.0006719225914785,0.000367902592987014,0.00084679090913975,0.000928643922278863,False
2019-07-27,,,,,,,,,,,True
2019-07-28,,,,,,,,,,,True
2019-07-29,1419.05,0.0326488912603045,0.000492715300013202,0.00188525881050902,0.000415266183962833,0.000761784036403188,0.00066292509085912,0.000348919522135662,0.00085654343213578,0.000917769314102361,False
2019-07-30,1425.9,0.00179552456095741,0.000359415863304646,0.00173310736920589,0.000449510009936507,0.000758542153240621,0.000678530133845282,0.000350096704765576,0.000854602204007053,0.000917629220215757,False
2019-07-31,1427.55,0.000568902063433299,0.000358061057876885,0.00159856388539556,0.000439675884568651,0.000770769354447501,0.000678527885441384,0.000350085127992775,0.000854618731246975,0.000926262948767166,False
2019-08-01,1406.8,-0.0209234817785901,0.000174638885646576,0.00168347138701024,0.0004422690771101,0.00078527111969422,0.000677118091305059,0.000343943308218449,0.000844239531984801,0.000924493445685308,False
2019-08-02,1441.75,-0.0955702161645389,0.000365029409168446,0.000185426922013911,0.000469535809436968,0.000280002092508634,0.000685602425607075,0.000192589147972818,0.000916258104565261,0.000854809697335534,False
2019-08-03,,,,,,,,,,,True
2019-08-04,,,,,,,,,,,True
2019-08-05,1465.25,0.0105573550310944,0.00232828637477907,0.000120769860780829,0.00112495129804122,0.000283069415108096,0.00083295717452285,0.000190706633798712,0.00091769199210523,0.00085442848790708,False
2019-08-06,1465.25,-0.020778119082814,0.00188525881050902,9.11805124470512e-05,0.00104894126055595,0.000249156501312349,0.00083466076857262,0.000187273004550672,0.00085527067983694,0.000855456737932692,False
2019-08-07,1506.05,-0.0125165443718944,0.00173310736920589,0.000183989080334963,0.00101903847783232,0.000244982822382928,0.00082495221398446,0.000185624372507319,0.000856075793844309,0.000863866742068886,False
2019-08-08,1495.75,-0.00722920053576979,0.00159856388539556,0.000133386046132125,0.000963768294013362,0.000246934211805762,0.00082046222559902,0.00018540694600618,0.000856297264602091,0.000863774875454958,False
2019-08-09,1497.7,0.00886733061153861,0.00168347138701024,0.000146852799269065,0.000960778812057974,0.000273585946291799,0.000821097917083023,0.000185203486444826,0.000852302572838638,0.000862660195530001,False
2019-08-10,,,,,,,,,,,True
2019-08-11,,,,,,,,,,,True
2019-08-12,1504.7,-0.00368204442163946,0.000185426922013911,0.000272893385526703,0.000972911792451714,0.000275449261538295,0.000811707516090337,0.000185146769162005,0.000850654415301094,0.000884897637773014,False
2019-08-13,1498.4,0.00843318036628404,0.000120769860780829,0.000341709568010938,0.000814282737631227,0.000301308547964292,0.000811987122277196,0.000184365152032234,0.000851517703580899,0.000896875937860472,False
2019-08-14,1513.25,0.0273508387553667,9.11805124470512e-05,0.000139738784902908,0.000807738149892969,0.000292559130044315,0.000813032703050863,0.000172270486057725,0.000844226529760947,0.000888643219170843,False
2019-08-15,1515.65,0.00301466557676584,0.000183989080334963,0.000191125641515196,0.000868416019730968,0.000294551017618452,0.000795349877045117,0.000187536968025021,0.000841675359643216,0.000888762876053621,False
2019-08-16,1515.25,0.000572970957966111,0.000133386046132125,0.000558314469770455,0.00086311038923303,0.000294758060815613,0.000744891239041685,0.000262486985287636,0.000841695681665109,0.000890257602920354,False
2019-08-17,,,,,,,,,,,True
2019-08-18,,,,,,,,,,,True
2019-08-19,1496.6,-0.0186724754269524,0.000146852799269065,0.000388622924313448,0.000858255375074459,0.000271382992180355,0.000669304702751053,0.000269132122230578,0.00083422070273505,0.000901836648597463,False
2019-08-20,1504.55,-0.0162436572304213,0.000272893385526703,0.000277319010179531,0.000761784036403188,0.000266063090102007,0.00067165215551645,0.000266088060970503,0.000834651002369198,0.000900869557675164,False
2019-08-21,1503.25,0.00726711286604478,0.000341709568010938,0.000391684100378104,0.000758542153240621,0.000263907740034847,0.000674253205275324,0.00026498677279961,0.000835273738660635,0.000899919418433606,False
2019-08-22,1502.05,0.0120100887835658,0.000139738784902908,0.000447903943083264,0.000770769354447501,0.000265579334651745,0.000673997951471722,0.000296742085807515,0.000754930363479454,0.000898144458364949,False
2019-08-23,1503.8,0.0391720357102186,0.000191125641515196,0.000129034496296264,0.00078527111969422,0.000158505806072992,0.00067190589213606,0.000488045950258317,0.000768329766594464,0.000885699237637282,False
2019-08-24,,,,,,,,,,,True
2019-08-25,,,,,,,,,,,True
2019-08-26,,,,,,,,,,,True
2019-08-27,1532.95,0.0129129363377642,0.000558314469770455,0.000105896706209297,0.000280002092508634,0.000144104762306488,0.000681041668276258,0.000499752467316178,0.000769833504028264,0.000883707703052713,False
2019-08-28,1537.15,-0.00676053711301756,0.000388622924313448,0.000280812696138964,0.000283069415108096,0.000146711696984483,0.000684322228996578,0.000505873634536689,0.000762400126445351,0.000895365082618404,False
2019-08-29,1540.2,-0.0106015075006202,0.000277319010179531,0.000347888728648757,0.000249156501312349,0.000139460896793811,0.000596796286986878,0.000541606901446386,0.000763195560135902,0.000895132684265421,False
2019-08-30,1528.4,-0.00841265373525406,0.000391684100378104,0.000348701464981623,0.000244982822382928,0.000134193361065254,0.000597379402051628,0.000546384158557846,0.000763692943876254,0.000897753671798044,False
2019-08-31,,,,,,,,,,,True
2019-09-01,,,,,,,,,,,True
2019-09-02,1525.95,-0.0174404503717656,0.000447903943083264,0.000249822062958835,0.000246934211805762,0.0003404889786669,0.000585311639722619,0.000765646253222295,0.000763807284939201,0.000896369675033124,False
2019-09-03,1537.85,0.0103337156049575,0.000129034496296264,0.00026033478077147,0.000273585946291799,0.000330203025875541,0.000569421159891119,0.000778932026259785,0.00076411208938502,0.000895370995702408,False
2019-09-04,1546.1,0.023043970726795,0.000105896706209297,0.000125472260081831,0.000275449261538295,0.000279846963845889,0.0005719764238528,0.000771711299503698,0.00076878093916452,0.000888974875744175,False
2019-09-05,1529.1,-0.0202818143067387,0.000280812696138964,7.11903052819333e-05,0.000301308547964292,0.000269530345376372,0.000583319350701711,0.000906197123001695,0.000768430194324932,0.000887076060085329,False
2019-09-06,1523.7,0.00651263281289113,0.000347888728648757,0.000107839656651523,0.000292559130044315,0.00031351083029827,0.00056880101428178,0.000939109980405505,0.000766885324656351,0.000886050419395209,False
2019-09-07,,,,,,,,,,,True
2019-09-08,,,,,,,,,,,True
2019-09-09,1509.2,0.00271267007273478,0.000348701464981623,0.00010668078669168,0.000294551017618452,0.000351622648584035,0.00054132657501833,0.000939378214691122,0.00076699044959154,0.00089081702009403,False
2019-09-10,1498.25,-0.00731783189280936,0.000249822062958835,9.43853130049809e-05,0.000294758060815613,0.000347538576148405,0.000540900721286164,0.000955519493541473,0.000764878957306911,0.000890839231393472,False
2019-09-11,1490.65,-0.0140551886999744,0.00026033478077147,3.09733233522361e-05,0.000271382992180355,0.000333574007196362,0.000529826492150785,0.000961039532614538,0.000764127539748334,0.000893155440448774,False
2019-09-12,1515.2,0.00205976367003435,0.000125472260081831,3.34493531614437e-05,0.000266063090102007,0.000340165650981501,0.000526829319476555,0.000959686783111092,0.000764186728354038,0.000892816610115347,False
2019-09-13,1503.1,0.013081847485938,7.11903052819333e-05,9.29452818438712e-06,0.000263907740034847,0.000328403957035369,0.00051042684570576,0.000974321072385755,0.000765245572198393,0.000891696121953791,False
2019-09-14,,,,,,,,,,,True
2019-09-15,,,,,,,,,,,True
2019-09-16,1497.2,0.00196961302581051,0.000107839656651523,0.000700683928703997,0.000265579334651745,0.000331562995071361,0.000513647560963903,0.00097802963991828,0.000764965311506475,0.000892886532299709,False
2019-09-17,1502.1,-0.00119527204080565,0.00010668078669168,0.000716302659159694,0.000158505806072992,0.000332480063528684,0.000513733920098577,0.000984425428837544,0.000764965935378459,0.000893530988707659,False
